model,params,precision,recall,accuracy,f1-score
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.6944326391840204,0.45103235066799163,0.8699473603319757,0.5468723852873256
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7032173913043478,0.44645025946781497,0.8708983324367939,0.5461605997163503
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.7070600632244468,0.44451805233521036,0.871301775147929,0.5458612975391499
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.6467603702434007,0.520757425195981,0.8671232613540306,0.5769595400470963
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6526950256339199,0.520094954179088,0.8683431952662722,0.5788988570726312
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.6547038327526132,0.5186596003091531,0.8686505801890417,0.5787949728930508
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 50}",0.5343899128759686,0.673843436016341,0.8410916007069853,0.5960688560615309
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 100}",0.5367676146103468,0.6741746715247875,0.8420713901483132,0.5976752722378563
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 40, 'n_estimators': 500}",0.5385327164573694,0.6747267307055317,0.8428014293398909,0.5989855179004631
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.6663901040880977,0.4877442861874793,0.8683816183816184,0.5632411067193676
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6762160091918805,0.4873578447609584,0.870197110581726,0.566460265006898
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.6804870530209618,0.4874682565971072,0.8709943902251595,0.5680283049211965
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.6287825699178187,0.5448824113945014,0.8648370859909321,0.5838336636006033
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6368715083798883,0.5475322954620735,0.8669503573349727,0.5888324873096447
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.6384242815628027,0.5457657060836921,0.8671808960270498,0.5884698949373494
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 50}",0.5304751170452575,0.6755548194766479,0.8395066471989548,0.5942887669370113
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 100}",0.5355381997469348,0.6775974384454013,0.8416487358795051,0.598250188872371
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 40, 'n_estimators': 500}",0.535728350763576,0.6758860549850944,0.8416871589948512,0.5977005882783705
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.5926957091385523,0.5993706525339516,0.8586221470836856,0.5960144927536231
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.5965258370321661,0.6009716241581098,0.8598420809959272,0.5987404779583642
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5990183643081675,0.5996466821243237,0.8604952739568125,0.5993323585400171
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.5902085715841638,0.5983217400905377,0.8578248674402521,0.5942374647037859
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5970026350461133,0.6003643590592912,0.8599477445631292,0.5986787778695294
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.6001322605532899,0.6011924478304074,0.860908322446784,0.600661886376172
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 40, 'n_estimators': 50}",0.5219205800522722,0.683504471679364,0.8359909321447783,0.5918825891576631
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 40, 'n_estimators': 100}",0.5259309353734308,0.686927238599978,0.8377872127872128,0.5957436621741317
Random Forest,"{'class_weight': 'balanced', 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 40, 'n_estimators': 500}",0.5268168295792606,0.6843325604504803,0.838123415046492,0.5953318605321296
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7331275282094954,0.3802031577785139,0.8680742334588488,0.5007270612185546
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7333190302510191,0.3773876559567186,0.8677860600937524,0.49832337075375416
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6024022551783307,0.5426741746715248,0.858103435026512,0.5709804832713755
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.603199804592086,0.5453240587390968,0.8584684546223008,0.5728037112206437
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7237936772046589,0.408247764160318,0.8699281487743026,0.5220429917757934
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7253666699478295,0.4068124102903831,0.8699857834473219,0.5212747143918226
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5997072599531615,0.5654742188362593,0.858718204872051,0.5820878558845257
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6001282200722695,0.5684553384122778,0.8590063782371474,0.58386255386709
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7202218585197309,0.43728607706746164,0.8725313148390071,0.5441742236878263
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7218880991434299,0.43734128298553604,0.8727810650887574,0.5446919691969196
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6077895456098394,0.5892679695263332,0.8623684008299393,0.5983854692230071
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6063557150179395,0.5877774097383239,0.8618785061092753,0.5969220418804138
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7334044823906083,0.3793750690073976,0.8680165987858296,0.5000727696114102
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7326912787586944,0.37799492105553717,0.8677764543149159,0.49870716340726173
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6018841377622806,0.5431710279341946,0.8579977714593099,0.571022315080816
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6031755725190839,0.5452688528210224,0.8584588488434642,0.5727623300182668
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7231959267600118,0.40775091089764826,0.869793667870591,0.521481272284393
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7237384645591989,0.40697802804460637,0.8697840620917544,0.5209893992932862
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6001167883211679,0.5673512200507894,0.8589391377852916,0.5832742132296603
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.5998364294894263,0.5668543667881197,0.8588334742180896,0.5828792007266121
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7201309328968903,0.4372308711493872,0.8725121032813341,0.5441055234954658
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7205842081241443,0.43579551727945237,0.8724256512718052,0.543121538408614
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6086807733987338,0.5891575576901844,0.862608545300853,0.5987600639605016
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.606325284009819,0.5863420558683891,0.8617824483209099,0.5961662597176616
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7358337557019767,0.4007397593021972,0.8706966110812264,0.5188891668751564
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7363113844912776,0.40311361377939714,0.8710232075616691,0.5209946131069174
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6121208473760231,0.5614993927349011,0.8617920540997465,0.5857183990786065
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6131727102124825,0.5591807441757757,0.8619169292246215,0.584933444980221
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7255160712602508,0.4249199514187921,0.8719645738876508,0.5359468022142534
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.72840790842872,0.4250855691730153,0.872387228156459,0.5368659578176747
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6126677654815164,0.5745831953185382,0.8627718435410743,0.5930146430402826
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6122304701307882,0.5736999006293475,0.8625989395220165,0.5923392612859096
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7104760250173732,0.45152920393066137,0.8725505263966803,0.552150138391953
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7146743900298402,0.44954179087998236,0.8729923922231615,0.5519181238986037
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.615621301775148,0.5743623716462405,0.8635403058479981,0.594276575084252
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6192348945298534,0.5736999006293475,0.8644432490586337,0.5955983493810179
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7368633383761977,0.40333443745169484,0.8711192653500346,0.5213172071782797
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7377480761441879,0.40223031909020646,0.871109659571198,0.5206145051804216
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6124367317425886,0.5611129513083802,0.8618496887727657,0.5856525496974936
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6123857376354501,0.5584630672408082,0.8616671789748713,0.584182715906794
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.728594354762579,0.42607927569835485,0.8725217090601706,0.5377085728219598
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7280751708428246,0.42348459754885726,0.8721662952432183,0.5354973821989529
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6141875623935639,0.5773986971403334,0.8633577960501038,0.5952252226616964
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6133278243418723,0.573644694711273,0.8628871128871128,0.5928229119123688
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7123916811091855,0.45384785248978693,0.8730884500115269,0.55446145545289
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7139334155363748,0.4474991719112289,0.8726657957427189,0.5501561015338672
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6152046783625731,0.580766258142873,0.8638476907707677,0.5974896348043393
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6184817311103228,0.5775091089764823,0.864500883731653,0.5972935936964714
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7337546908947264,0.4101799712929226,0.8714746791669868,0.5262039660056659
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7326478149100257,0.4090758529314342,0.8712057173595635,0.5250106277455009
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6251959616228758,0.5504030032019432,0.8643567970491047,0.585420275388274
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6275091528847367,0.5488020315777852,0.8648082686544225,0.5855224408057487
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7261706459374422,0.4332008391299547,0.8729539691078153,0.5426694329183955
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.723833426287414,0.4298884840454897,0.8722623530315838,0.5394153505126074
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6268824595388365,0.5538257701225572,0.86500999000999,0.5880939121259198
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6319273690183469,0.5533289168598874,0.866201106585722,0.5900220750551877
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6962640736949847,0.4506459092414707,0.8702067163605625,0.5471546350291575
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7060151028556549,0.44904493761731257,0.871599554291862,0.5489455036274675
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6407128820220912,0.5219719553936182,0.8658937216629524,0.5752791214140124
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6455307833912866,0.5226896323285857,0.8670079920079921,0.5776516884780819
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7356561445304745,0.4091310588495087,0.8716091600706986,0.5258265928764013
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7324500692109946,0.40896544109528543,0.8711672942442173,0.5248689244721553
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.622299263294744,0.5549298884840455,0.8639533543379697,0.5866868999328799
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6251560549313359,0.552887269515292,0.864520095289326,0.5868049452159136
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7253645397975295,0.43115822016120126,0.8726177668485361,0.5408399986150063
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7241475166790216,0.43143424975157335,0.8724736801659878,0.5407181899951566
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6226438113829074,0.5634868057855802,0.864625758856528,0.5915901121511578
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6284139468631944,0.5601744507011152,0.8658360869899332,0.5923353083681153
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6945684210526316,0.4553384122777962,0.8703892261584569,0.5500683583980793
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.70162608620838,0.45020426189687535,0.8710232075616691,0.5484749638497495
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6281778979210916,0.5388097604063156,0.8642607392607392,0.5800719146533536
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6377019280875456,0.5404659379485481,0.8666141550756935,0.5850714157652543
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7192387412850951,0.4214419785801038,0.870706216860063,0.5314675577833472
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7192253188474256,0.420282654300541,0.8705813417351879,0.530541133837416
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5965566714490674,0.5738655183835707,0.8583243679397525,0.5849911364979319
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.5976573769545901,0.5718228994148172,0.8585164835164835,0.5844547891098885
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.718230023770342,0.4336976923926245,0.8718589103204488,0.5408233512322732
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7195167286245353,0.4274042177321409,0.8713786213786214,0.5362609960518112
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6025268908997781,0.5844650546538589,0.860610543302851,0.5933585540142917
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6014393420150789,0.581318317323617,0.8601206485821871,0.5912076806467913
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7087840761575076,0.45213646902947996,0.8723488050411128,0.5520914085409013
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7107611548556431,0.4484928784365684,0.8722815645892569,0.5499593826157595
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6009418624208107,0.5917522358396821,0.8605913317451779,0.5963116464076105
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6074548961761035,0.591089764822789,0.8623876123876124,0.5991606043648573
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7196632932942401,0.42006183062824337,0.870619764850534,0.5304841914456025
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7181732580037665,0.42105553715358285,0.8705141012833321,0.5308693533792719
